Lookback,Horizon,Reference,Compared_Model,DM_stat,p_value,Significant_5pct,Significant_1pct
22,10,FULL,w/o_Copper_Nickel,3.913747910308981,9.176039860214757e-05,True,True
22,10,FULL,w/o_Copper_Nickel_Tin,3.9432535760004557,8.118984995575396e-05,True,True
22,10,FULL,w/o_Copper_Nickel_Tin_Zinc,1.9372328574874615,0.05275819311828278,False,False
22,10,FULL,w/o_Copper_Nickel_Zinc,-1.5737087775965788,0.11560125204195848,False,False
22,10,FULL,w/o_Copper_Tin,-14.027970754165947,0.0,True,True
22,10,FULL,w/o_Copper_Tin_Zinc,-16.737421659599814,0.0,True,True
22,10,FULL,w/o_Copper_Zinc,7.289504498330647,3.461675390781238e-13,True,True
22,10,FULL,w/o_Lead,-6.935603211026882,4.417133325773648e-12,True,True
22,10,FULL,w/o_Lead_Nickel,7.238100128929094,5.049294315995212e-13,True,True
22,10,FULL,w/o_Lead_Nickel_Tin,3.9612005981302434,7.533484863464501e-05,True,True
22,10,FULL,w/o_Lead_Nickel_Tin_Zinc,2.888660479793165,0.0038810676023288693,True,True
22,10,FULL,w/o_Lead_Nickel_Zinc,6.043579095370505,1.5869090486120285e-09,True,True
22,10,FULL,w/o_Lead_Tin,-7.631167517110074,2.6423307986078726e-14,True,True
22,10,FULL,w/o_Lead_Tin_Zinc,-8.949970699859492,0.0,True,True
22,10,FULL,w/o_Lead_Zinc,4.598917850174342,4.323677930129222e-06,True,True
22,10,FULL,w/o_Nickel,1.134364394027762,0.256681661519234,False,False
22,10,FULL,w/o_Nickel_Tin,5.553582597692099,2.9043757177049656e-08,True,True
22,10,FULL,w/o_Nickel_Tin_Zinc,7.112129115368112,1.2592149545298525e-12,True,True
22,10,FULL,w/o_Nickel_Zinc,7.779876124140377,8.215650382226158e-15,True,True
22,10,FULL,w/o_Tin,-7.41237070154893,1.389999226830696e-13,True,True
22,10,FULL,w/o_Tin_Zinc,-3.0449875906797526,0.0023357933055585534,True,True
22,10,FULL,w/o_Zinc,6.527184367034417,7.183764694218553e-11,True,True
22,22,FULL,w/o_Copper,-2.3597450629630554,0.018300286460913417,True,False
22,22,FULL,w/o_Copper_Lead,6.893479826993651,5.6625815147981484e-12,True,True
22,22,FULL,w/o_Copper_Lead_Nickel,5.55885915488474,2.7619377673815393e-08,True,True
22,22,FULL,w/o_Copper_Lead_Nickel_Tin,2.2104443981271813,0.02708943470605485,True,False
22,22,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-2.849394624038974,0.00438624143116928,True,True
22,22,FULL,w/o_Copper_Lead_Nickel_Zinc,-5.4084113505635,6.456445533764565e-08,True,True
22,22,FULL,w/o_Copper_Lead_Tin,-10.27259339095376,0.0,True,True
22,22,FULL,w/o_Copper_Lead_Tin_Zinc,-14.485868968209765,0.0,True,True
22,22,FULL,w/o_Copper_Lead_Zinc,4.971902656006552,6.703434496380112e-07,True,True
22,22,FULL,w/o_Copper_Nickel,1.573282530516974,0.11567459200182872,False,False
22,22,FULL,w/o_Copper_Nickel_Tin,5.382147905941963,7.471324114938227e-08,True,True
22,22,FULL,w/o_Copper_Nickel_Tin_Zinc,-6.771855311315607,1.3188783398732085e-11,True,True
22,22,FULL,w/o_Copper_Nickel_Zinc,5.534618753958703,3.171567963811128e-08,True,True
22,22,FULL,w/o_Copper_Tin,-8.905253169187871,0.0,True,True
22,22,FULL,w/o_Copper_Tin_Zinc,-16.77999663867755,0.0,True,True
22,22,FULL,w/o_Copper_Zinc,-3.403988336776109,0.0006658407860333782,True,True
22,22,FULL,w/o_Lead,-2.2431031887839312,0.02490476096060723,True,False
22,22,FULL,w/o_Lead_Nickel,8.525210934477146,0.0,True,True
22,22,FULL,w/o_Lead_Nickel_Tin,-3.818586083358551,0.00013476122238254007,True,True
22,22,FULL,w/o_Lead_Nickel_Tin_Zinc,-2.3842157695289297,0.0171279721293085,True,False
22,22,FULL,w/o_Lead_Nickel_Zinc,-2.0637739348578057,0.03905638801445055,True,False
22,22,FULL,w/o_Lead_Tin,-1.7048112336352834,0.08825043048959147,False,False
22,22,FULL,w/o_Lead_Tin_Zinc,-1.0193841760302302,0.3080371255845291,False,False
22,22,FULL,w/o_Lead_Zinc,1.4978648331668596,0.13418950307017963,False,False
22,22,FULL,w/o_Nickel,4.8934473623818455,1.0011820108513092e-06,True,True
22,22,FULL,w/o_Nickel_Tin,0.011134000510971855,0.9911166851271298,False,False
22,22,FULL,w/o_Nickel_Tin_Zinc,-6.986668463856813,2.9338753648744387e-12,True,True
22,22,FULL,w/o_Nickel_Zinc,8.319416523228133,2.220446049250313e-16,True,True
22,22,FULL,w/o_Tin,-7.542531361240367,4.8627768478581856e-14,True,True
22,22,FULL,w/o_Tin_Zinc,-3.5159705944705784,0.0004394483647196523,True,True
22,22,FULL,w/o_Zinc,-1.607999915771289,0.10785633206157019,False,False
22,63,FULL,w/o_Copper,-4.101815356580966,4.106857911434503e-05,True,True
22,63,FULL,w/o_Copper_Lead,11.205901197311354,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Nickel,11.189963928858207,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Nickel_Tin,-1.629135680616364,0.10329172851297952,False,False
22,63,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-16.383990969975947,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Nickel_Zinc,-12.209441592745577,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Tin,-34.814300723212256,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Tin_Zinc,-33.30673938053479,0.0,True,True
22,63,FULL,w/o_Copper_Lead_Zinc,-13.661001922100846,0.0,True,True
22,63,FULL,w/o_Copper_Nickel,15.436678124461455,0.0,True,True
22,63,FULL,w/o_Copper_Nickel_Tin,-13.369385540063211,0.0,True,True
22,63,FULL,w/o_Copper_Nickel_Tin_Zinc,-32.996651383613234,0.0,True,True
22,63,FULL,w/o_Copper_Nickel_Zinc,1.6037831295671048,0.10876931313446447,False,False
22,63,FULL,w/o_Copper_Tin,-36.338651834098556,0.0,True,True
22,63,FULL,w/o_Copper_Tin_Zinc,-36.35874392858472,0.0,True,True
22,63,FULL,w/o_Copper_Zinc,-25.144031640475948,0.0,True,True
22,63,FULL,w/o_Lead,-6.63956850141816,3.183897590020024e-11,True,True
22,63,FULL,w/o_Lead_Nickel,5.301480729161715,1.154409328130157e-07,True,True
22,63,FULL,w/o_Lead_Nickel_Tin,-5.364658546885899,8.152665698091255e-08,True,True
22,63,FULL,w/o_Lead_Nickel_Tin_Zinc,13.20199344538337,0.0,True,True
22,63,FULL,w/o_Lead_Nickel_Zinc,20.152025615770224,0.0,True,True
22,63,FULL,w/o_Lead_Tin,-24.215670558296598,0.0,True,True
22,63,FULL,w/o_Lead_Tin_Zinc,-17.974925492808907,0.0,True,True
22,63,FULL,w/o_Lead_Zinc,-13.969600660997157,0.0,True,True
22,63,FULL,w/o_Nickel,19.36733026677428,0.0,True,True
22,63,FULL,w/o_Nickel_Tin,-8.764772202840682,0.0,True,True
22,63,FULL,w/o_Nickel_Tin_Zinc,-19.37486068117376,0.0,True,True
22,63,FULL,w/o_Nickel_Zinc,-0.9922992982300496,0.32105720852979713,False,False
22,63,FULL,w/o_Tin,-20.64616734825396,0.0,True,True
22,63,FULL,w/o_Tin_Zinc,-33.13091616804202,0.0,True,True
22,63,FULL,w/o_Zinc,-0.5063997537770234,0.6125786805842397,False,False
63,1,FULL,w/o_Copper,-2.9283557338139157,0.0035224046663981934,True,True
63,1,FULL,w/o_Copper_Lead,-4.575166272234239,5.662806023654099e-06,True,True
63,1,FULL,w/o_Copper_Lead_Nickel,-4.028031041496229,6.263537962403198e-05,True,True
63,1,FULL,w/o_Copper_Lead_Nickel_Tin,2.490931132026527,0.01298007186630179,True,False
63,1,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-3.0371008907116583,0.0024807320824014045,True,True
63,1,FULL,w/o_Copper_Lead_Nickel_Zinc,-5.201584857534044,2.6235217820413936e-07,True,True
63,1,FULL,w/o_Copper_Lead_Tin,-4.450444817800481,1.0023108997891939e-05,True,True
63,1,FULL,w/o_Copper_Lead_Tin_Zinc,-5.297107380105891,1.5942427755710753e-07,True,True
63,1,FULL,w/o_Copper_Lead_Zinc,4.345769059850985,1.6016058908885356e-05,True,True
63,1,FULL,w/o_Copper_Nickel,-1.2564495800230109,0.20938766725721347,False,False
63,1,FULL,w/o_Copper_Nickel_Tin,-4.816412016573221,1.8058452713187734e-06,True,True
63,1,FULL,w/o_Copper_Nickel_Tin_Zinc,-8.250269567932227,8.881784197001252e-16,True,True
63,1,FULL,w/o_Copper_Nickel_Zinc,-1.230189401411377,0.21905474412460446,False,False
63,1,FULL,w/o_Copper_Tin,-4.486038738088724,8.527796947710442e-06,True,True
63,1,FULL,w/o_Copper_Tin_Zinc,-7.031188451166831,5.028422123132259e-12,True,True
63,1,FULL,w/o_Copper_Zinc,-4.379000158421811,1.3816120012721811e-05,True,True
63,1,FULL,w/o_Lead,-4.835969572832963,1.6424044178009467e-06,True,True
63,1,FULL,w/o_Lead_Nickel,0.28600362241786337,0.7749630968912518,False,False
63,1,FULL,w/o_Lead_Nickel_Tin,6.421847806691653,2.5397683955930006e-10,True,True
63,1,FULL,w/o_Lead_Nickel_Tin_Zinc,3.2022251703855034,0.0014277439004424242,True,True
63,1,FULL,w/o_Lead_Nickel_Zinc,-3.2175540091879054,0.001354699235603718,True,True
63,1,FULL,w/o_Lead_Tin,-3.4694457370609872,0.0005546997916612284,True,True
63,1,FULL,w/o_Lead_Tin_Zinc,-1.0137823066181633,0.3110498850565673,False,False
63,1,FULL,w/o_Lead_Zinc,6.321543248127805,4.707130241143886e-10,True,True
63,1,FULL,w/o_Nickel,-4.384970962459475,1.345277402786671e-05,True,True
63,1,FULL,w/o_Nickel_Tin,4.822937448001829,1.7496448232456885e-06,True,True
63,1,FULL,w/o_Nickel_Tin_Zinc,7.590055755483826,1.0658141036401503e-13,True,True
63,1,FULL,w/o_Nickel_Zinc,2.288560300888129,0.02241304463070737,True,False
63,1,FULL,w/o_Tin,-5.470360441495998,6.332517399343374e-08,True,True
63,1,FULL,w/o_Tin_Zinc,0.5524658468774802,0.580812114595807,False,False
63,1,FULL,w/o_Zinc,-2.4865195244877785,0.013140607345912159,True,False
63,5,FULL,w/o_Copper,-2.8404607585317185,0.004531836955780522,True,True
63,5,FULL,w/o_Copper_Lead,8.646422131498,0.0,True,True
63,5,FULL,w/o_Copper_Lead_Nickel,11.045991526537414,0.0,True,True
63,5,FULL,w/o_Copper_Lead_Nickel_Tin,10.782353777618068,0.0,True,True
63,5,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-9.656871355080009,0.0,True,True
63,5,FULL,w/o_Copper_Lead_Nickel_Zinc,1.8490054654823496,0.06454444412729132,False,False
63,5,FULL,w/o_Copper_Lead_Tin,7.434709072557329,1.3211653993039363e-13,True,True
63,5,FULL,w/o_Copper_Lead_Tin_Zinc,5.7413833224623465,1.0221619994865705e-08,True,True
63,5,FULL,w/o_Copper_Lead_Zinc,8.982662049328233,0.0,True,True
63,5,FULL,w/o_Copper_Nickel,6.639534416467606,3.6530112268451376e-11,True,True
63,5,FULL,w/o_Copper_Nickel_Tin,3.158843436350965,0.0015979655758748823,True,True
63,5,FULL,w/o_Copper_Nickel_Tin_Zinc,-11.945035387949455,0.0,True,True
63,5,FULL,w/o_Copper_Nickel_Zinc,10.609465293265986,0.0,True,True
63,5,FULL,w/o_Copper_Tin,11.16596990649859,0.0,True,True
63,5,FULL,w/o_Copper_Tin_Zinc,-6.3562415835846355,2.344846539159562e-10,True,True
63,5,FULL,w/o_Copper_Zinc,8.667374917792515,0.0,True,True
63,5,FULL,w/o_Lead,11.917015834413668,0.0,True,True
63,5,FULL,w/o_Lead_Nickel,11.0530420034384,0.0,True,True
63,5,FULL,w/o_Lead_Nickel_Tin,0.19278225010855657,0.8471411078942455,False,False
63,5,FULL,w/o_Lead_Nickel_Tin_Zinc,7.719757034286253,1.532107773982716e-14,True,True
63,5,FULL,w/o_Lead_Nickel_Zinc,6.8964908086437955,6.3369309799554685e-12,True,True
63,5,FULL,w/o_Lead_Tin,9.022258646259692,0.0,True,True
63,5,FULL,w/o_Lead_Tin_Zinc,-13.968739440264978,0.0,True,True
63,5,FULL,w/o_Lead_Zinc,10.32580967222689,0.0,True,True
63,5,FULL,w/o_Nickel,6.8608940442578925,8.107292615022743e-12,True,True
63,5,FULL,w/o_Nickel_Tin,8.838456651635214,0.0,True,True
63,5,FULL,w/o_Nickel_Tin_Zinc,11.095259999525087,0.0,True,True
63,5,FULL,w/o_Nickel_Zinc,11.258649009179948,0.0,True,True
63,5,FULL,w/o_Tin,9.799646180127802,0.0,True,True
63,5,FULL,w/o_Tin_Zinc,9.043138812175735,0.0,True,True
63,5,FULL,w/o_Zinc,6.736713574388993,1.8971491044794675e-11,True,True
63,10,FULL,w/o_Copper,-3.8213553512909506,0.0001339144922019031,True,True
63,10,FULL,w/o_Copper_Lead,4.06783715021333,4.79928147365527e-05,True,True
63,10,FULL,w/o_Copper_Lead_Nickel,0.7215202135244293,0.4706145402575306,False,False
63,10,FULL,w/o_Copper_Lead_Nickel_Tin,-1.3837400833372453,0.16648388459374353,False,False
63,10,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-4.090769879584532,4.349542433179643e-05,True,True
63,10,FULL,w/o_Copper_Lead_Nickel_Zinc,5.531827109408012,3.288149197366863e-08,True,True
63,10,FULL,w/o_Copper_Lead_Tin,-10.886097249380066,0.0,True,True
63,10,FULL,w/o_Copper_Lead_Tin_Zinc,-11.601353033554844,0.0,True,True
63,10,FULL,w/o_Copper_Lead_Zinc,6.6147899538985575,4.0062841932808624e-11,True,True
63,10,FULL,w/o_Copper_Nickel,-2.3542592201251584,0.01858820288074492,True,False
63,10,FULL,w/o_Copper_Nickel_Tin,1.0602165411152864,0.2890840940050101,False,False
63,10,FULL,w/o_Copper_Nickel_Tin_Zinc,-2.9572884846317917,0.0031143481773454607,True,True
63,10,FULL,w/o_Copper_Nickel_Zinc,5.910491347028006,3.577430351953126e-09,True,True
63,10,FULL,w/o_Copper_Tin,-9.353637948362556,0.0,True,True
63,10,FULL,w/o_Copper_Tin_Zinc,-9.02319294601673,0.0,True,True
63,10,FULL,w/o_Copper_Zinc,-1.1922412101753985,0.23320865902736898,False,False
63,10,FULL,w/o_Lead,4.222437277647479,2.448534020826898e-05,True,True
63,10,FULL,w/o_Lead_Nickel,4.771768976923858,1.864623321079506e-06,True,True
63,10,FULL,w/o_Lead_Nickel_Tin,6.5913737886042165,4.687317201046426e-11,True,True
63,10,FULL,w/o_Lead_Nickel_Tin_Zinc,-2.3751311831389903,0.017570534111730263,True,False
63,10,FULL,w/o_Lead_Nickel_Zinc,2.521336401638759,0.011713877149894802,True,False
63,10,FULL,w/o_Lead_Tin,-2.4211201641286384,0.015499003315426974,True,False
63,10,FULL,w/o_Lead_Tin_Zinc,-8.046612226315073,1.1102230246251565e-15,True,True
63,10,FULL,w/o_Lead_Zinc,6.804944142023376,1.0978995490518173e-11,True,True
63,10,FULL,w/o_Nickel,6.572024509296425,5.3345106110214147e-11,True,True
63,10,FULL,w/o_Nickel_Tin,7.156200091695938,9.170442183403793e-13,True,True
63,10,FULL,w/o_Nickel_Tin_Zinc,4.744158568696305,2.1368788198916633e-06,True,True
63,10,FULL,w/o_Nickel_Zinc,4.536982802656261,5.805389134971861e-06,True,True
63,10,FULL,w/o_Tin,1.3684769115573738,0.17120846288709424,False,False
63,10,FULL,w/o_Tin_Zinc,0.5023761261346901,0.6154193840878874,False,False
63,10,FULL,w/o_Zinc,-0.6842751215647261,0.49382498369563366,False,False
63,22,FULL,w/o_Copper,14.073505223539577,0.0,True,True
63,22,FULL,w/o_Copper_Lead,-19.62998166184261,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Nickel,-12.240981402603518,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Nickel_Tin,10.124505049619316,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,-2.733482420368665,0.006274290414720607,True,True
63,22,FULL,w/o_Copper_Lead_Nickel_Zinc,9.551457501985642,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Tin,-13.32076371375464,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Tin_Zinc,-22.747365455554174,0.0,True,True
63,22,FULL,w/o_Copper_Lead_Zinc,9.55506340125909,0.0,True,True
63,22,FULL,w/o_Copper_Nickel,7.126686759832151,1.0755840662568517e-12,True,True
63,22,FULL,w/o_Copper_Nickel_Tin,-17.796947592326042,0.0,True,True
63,22,FULL,w/o_Copper_Nickel_Tin_Zinc,5.124531736135218,3.02031402110714e-07,True,True
63,22,FULL,w/o_Copper_Nickel_Zinc,-12.691708869358855,0.0,True,True
63,22,FULL,w/o_Copper_Tin,-24.935983194821652,0.0,True,True
63,22,FULL,w/o_Copper_Tin_Zinc,-22.59607018446578,0.0,True,True
63,22,FULL,w/o_Copper_Zinc,5.0042890317997335,5.671201253054647e-07,True,True
63,22,FULL,w/o_Lead,12.472842464533851,0.0,True,True
63,22,FULL,w/o_Lead_Nickel,18.618750316197875,0.0,True,True
63,22,FULL,w/o_Lead_Nickel_Tin,9.885464819866952,0.0,True,True
63,22,FULL,w/o_Lead_Nickel_Tin_Zinc,4.604439387233083,4.170196010067073e-06,True,True
63,22,FULL,w/o_Lead_Nickel_Zinc,-11.719484647883904,0.0,True,True
63,22,FULL,w/o_Lead_Tin,11.456621754819702,0.0,True,True
63,22,FULL,w/o_Lead_Tin_Zinc,-7.960204046625053,1.7763568394002505e-15,True,True
63,22,FULL,w/o_Lead_Zinc,9.05504277454085,0.0,True,True
63,22,FULL,w/o_Nickel,14.512716731816633,0.0,True,True
63,22,FULL,w/o_Nickel_Tin,10.80130294404687,0.0,True,True
63,22,FULL,w/o_Nickel_Tin_Zinc,-16.125600555746583,0.0,True,True
63,22,FULL,w/o_Nickel_Zinc,7.979202322522776,1.5543122344752192e-15,True,True
63,22,FULL,w/o_Tin,3.469655873587465,0.0005226089430365732,True,True
63,22,FULL,w/o_Tin_Zinc,3.7374288718746715,0.00018661081692483705,True,True
63,22,FULL,w/o_Zinc,6.888261856644763,5.8755222909212534e-12,True,True
63,63,FULL,w/o_Copper,0.6207952756068054,0.534737699205398,False,False
63,63,FULL,w/o_Copper_Lead,19.018768467957933,0.0,True,True
63,63,FULL,w/o_Copper_Lead_Nickel,25.33845079177211,0.0,True,True
63,63,FULL,w/o_Copper_Lead_Nickel_Tin,18.74033727668107,0.0,True,True
63,63,FULL,w/o_Copper_Lead_Nickel_Tin_Zinc,7.084705574149697,1.4153123117921496e-12,True,True
63,63,FULL,w/o_Copper_Lead_Nickel_Zinc,-2.0148160437381977,0.04393028455405079,True,False
63,63,FULL,w/o_Copper_Lead_Tin,-38.05042509727879,0.0,True,True
63,63,FULL,w/o_Copper_Lead_Tin_Zinc,-34.81312345187246,0.0,True,True
63,63,FULL,w/o_Copper_Lead_Zinc,9.714173355639778,0.0,True,True
63,63,FULL,w/o_Copper_Nickel,28.461748192304455,0.0,True,True
63,63,FULL,w/o_Copper_Nickel_Tin,-13.030498387793072,0.0,True,True
63,63,FULL,w/o_Copper_Nickel_Tin_Zinc,-38.74287097581131,0.0,True,True
63,63,FULL,w/o_Copper_Nickel_Zinc,-21.384977367093004,0.0,True,True
63,63,FULL,w/o_Copper_Tin,-36.53211553253767,0.0,True,True
63,63,FULL,w/o_Copper_Tin_Zinc,-42.77060009571218,0.0,True,True
63,63,FULL,w/o_Copper_Zinc,-17.65972411362747,0.0,True,True
63,63,FULL,w/o_Lead,20.308608227901402,0.0,True,True
63,63,FULL,w/o_Lead_Nickel,20.119577214607013,0.0,True,True
63,63,FULL,w/o_Lead_Nickel_Tin,20.973668407376074,0.0,True,True
63,63,FULL,w/o_Lead_Nickel_Tin_Zinc,-14.583818095057042,0.0,True,True
63,63,FULL,w/o_Lead_Nickel_Zinc,8.453892177926583,0.0,True,True
63,63,FULL,w/o_Lead_Tin,-27.343511216463053,0.0,True,True
63,63,FULL,w/o_Lead_Tin_Zinc,-34.582279327837284,0.0,True,True
63,63,FULL,w/o_Lead_Zinc,20.272845061105834,0.0,True,True
63,63,FULL,w/o_Nickel,23.44366991010849,0.0,True,True
63,63,FULL,w/o_Nickel_Tin,-36.29172093909781,0.0,True,True
63,63,FULL,w/o_Nickel_Tin_Zinc,-20.89964462762078,0.0,True,True
63,63,FULL,w/o_Nickel_Zinc,8.834595652834759,0.0,True,True
63,63,FULL,w/o_Tin,-15.479039580824217,0.0,True,True
63,63,FULL,w/o_Tin_Zinc,-24.467477752681244,0.0,True,True
63,63,FULL,w/o_Zinc,12.09946207962357,0.0,True,True
